appid,name,english,developer,c_publisher,Platf,required_age,G;steamspy_tags,achievements,P.R.,negative_ratings,average_playtime,M.P.,owners
706320,Trivia Vault: Mini Mixed Trivia,1,Ripknot Systems,Ripknot Systems,windows,0,Action;Casual;Indie;Simulation;Strategy;Strategy;Action;Indie,5000,23,14,0,0,0-20000
706330,Trivia Vault: Mini Mixed Trivia 2,1,Ripknot Systems,Ripknot Systems,windows,0,Action;Casual;Indie;Simulation;Strategy;Simulation;Strategy;Action,5000,21,13,0,0,0-20000
706350,Mari and the Black Tower,1,Joshua Keith,Joshua Keith,windows,0,Indie;RPG;RPG;Indie;RPGMaker,9,3,0,0,0,0-20000
706370,LOGistICAL: USA - Oregon,1,Sacada,Sacada,windows,0,Casual;Indie;Strategy;Strategy;Indie;Casual,658,4,1,0,0,0-20000
706380,LOGistICAL: Norway,1,Sacada,Sacada,windows,0,Casual;Indie;Strategy;Strategy;Indie;Casual,1018,1,1,0,0,0-20000
706390,LOGistICAL: Chile,1,Sacada,Sacada,windows,0,Casual;Indie;Strategy;Strategy;Indie;Casual,332,6,2,0,0,0-20000
706490,Little hidden city,1,3dinvis games,3dinvis games,windows,0,Adventure;Casual;Indie;Indie;Casual;Adventure,101,71,57,0,0,0-20000
706510,SOMOS,1,Sideline,Sideline,windows;mac;linux,0,Action;Casual;Indie;Indie;Casual;Action,33,18,0,0,0,0-20000
706560,Jimmy and the Pulsating Mass,1,Kasey Ozymy,Kasey Ozymy,windows;mac,0,Indie;RPG;RPG;Indie;Gore,0,136,9,0,0,0-20000
706570,The Seven Stages,1,Weston Bell-Geddes,Silver Side Studios,windows,0,Action;Adventure;Casual;Indie;Early Access;Early Access;Action;Adventure,3,3,2,0,0,0-20000
706690,Megatronic Void,1,Firestorm Entertainment,Firestorm Entertainment,windows,0,Action;Indie;Action;Indie;Platformer,0,1,9,0,0,0-20000
706710,Close Your Eyes -Anniversary Remake-,1,Yai Gameworks,Yai Gameworks,windows;mac,0,Adventure;Indie;Early Access;Early Access;Indie;Sexual Content,49,13,2,0,0,0-20000
706840,Castaway VR,1,MC Games,MC Games,windows,0,Adventure;Indie;Adventure;Indie;Base-Building,0,16,26,0,0,0-20000
706880,Austen Translation,1,Worthing & Moncrieff,Worthing & Moncrieff,windows;mac,0,Casual;Indie;Strategy;Casual;Strategy;Indie,24,11,4,0,0,0-20000
706920,战术狂想1(Chimera of Tactics 1),1,自由愉悦小黄猫(Free pleasure little yellow cat),自由愉悦小黄猫(Free pleasure little yellow cat),windows,0,Indie;Strategy;Indie;Strategy;Female Protagonist,11,30,5,0,0,0-20000
706960,Super Slime Arena,1,JellyTeam,JellyTeam,windows;mac;linux,0,Action;Casual;Indie;Indie;Action;Casual,27,36,10,0,0,0-20000
706990,BLOCKPOST,1,Skullcap Studios,Skullcap Studios,windows,0,Action;Free to Play;Indie;Free to Play;FPS;Action,0,2703,1084,0,0,500000-1000000
707000,Aw Nutz,1,Renaissance,Renaissance,windows,0,Casual;Indie;Indie;Casual,2,2,4,0,0,0-20000
707010,Will To Live Online,1,AlphaSoft LLC,AlphaSoft LLC,windows,0,Action;Indie;Massively Multiplayer;RPG;Early Access;Early Access;Survival;Massively Multiplayer,51,1061,427,2951,5759,50000-100000
707060,Beast Quest,1,Torus Games,Maximum Games,windows,0,Action;Adventure;RPG;Action;RPG;Adventure,24,1,8,0,0,0-20000
707110,Anahita,1,Clickteam,Clickteam,windows,0,Adventure;Adventure,0,6,3,0,0,0-20000
707140,Chess,1,baKno Games,baKno Games,windows;mac;linux,0,Casual;Indie;Simulation;Sports;Strategy;Strategy;Indie;Casual,0,1,14,0,0,0-20000
707220,The Base,1,GMGame,GMGame,windows,0,Indie;Strategy;Strategy;Indie,0,4,3,0,0,0-20000
707230,Prison Chainball Massacre,1,Svarog Studios,Back To Basics Gaming,windows,0,Action;Casual;Indie;Action;Indie;Casual,11,10,4,0,0,0-20000
707300,Hatsune Miku VR / 初音ミク VR,1,Crypton Future Media,Degica,windows,0,Action;Anime;VR;Music,78,259,85,0,0,20000-50000
707320,Keatz: The Lonely Bird,1,Anamik Majumdar,Anamik Majumdar,windows,0,Action;Indie;Indie;Action;Platformer,14,6,4,0,0,0-20000
707350,Damascus Gear Operation Osaka HD Edition,1,Arc System Works,Arc System Works,windows,0,Action;Action;Mechs;Anime,20,9,4,0,0,0-20000
707370,Crankies Workshop: Whirlbot Assembly,1,Crankies Smartworks,VT Publishing,windows,0,Action;Casual;Indie;Simulation;Strategy;Casual;Indie;Action,5000,15,18,0,0,0-20000
707380,Crankies Workshop: Zazzbot Assembly,1,Crankies Smartworks,VT Publishing,windows,0,Casual;Simulation;Casual;Simulation,5000,19,22,1,1,0-20000
707400,Attack Of Insects,1,BadWolf Games,BadWolf Games,windows,0,Action;Adventure;Indie;Early Access;Early Access;Action;Indie,0,55,14,0,0,0-20000
707450,March to Glory,1,Shenandoah Studio,Slitherine Ltd.,windows,0,Strategy;Strategy;Historical,0,13,11,0,0,0-20000
707470,JumpFist,1,BoomCat Studios,BoomCat Studios,windows;mac,0,Action;Casual;Indie;Indie;Casual;Action,10,2,0,0,0,0-20000
707560,Crucible Trails : Initial Rupture,1,Masters Interactive,Audacious Games,windows;mac,0,Violent;Action;Adventure;Indie;Action;Adventure;Indie,0,3,1,0,0,0-20000
707580,AFFECTED: The Manor,1,Fallen Planet Studios,Fallen Planet Studios,windows,0,Indie;Indie;VR;Horror,0,71,17,0,0,0-20000
707590,Defense Clicker,1,Albatros Softworks,Albatros Softworks,windows,0,Casual;Strategy;Early Access;Early Access;Casual;Strategy,315,58,21,0,0,0-20000
707610,Food Mahjong,1,Mahjong Game,Mahjong Game,windows,0,Adventure;Casual;Indie;Sports;Strategy;Strategy;Adventure;Indie,0,4,2,0,0,0-20000
707680,Slapshot,1,Glacier Labs,Glacier Labs,windows;mac,0,Free to Play;Indie;Sports;Free to Play;Sports;Indie,0,517,138,17,19,100000-200000
707720,Ragna Maya,1,Peter Junior Leonar,Peter Junior Leonar,windows,0,Action;Adventure;Casual;Indie;RPG;Strategy;Adventure;Action;RPG,50,6,5,0,0,0-20000
707750,DrumSim,1,The Holodeck,Revintu,windows;mac,0,Casual;Simulation;Casual;Simulation;VR,0,3,5,0,0,0-20000
707770,Tactics 2: War,1,Capt McCay Soft,Capt McCay Soft,windows;mac,0,Action;Simulation;Strategy;Strategy;Action;Simulation,0,3,6,0,0,0-20000
707850,Jigsaw Puzzles,1,Boogygames Studios,Boogygames Studios,windows,0,Adventure;Casual;Indie;Strategy;Strategy;Adventure;Indie,0,5,2,0,0,0-20000
707860,The Power Factory,1,Mathias,Mathias,windows;linux,0,Indie;Simulation;Strategy;Early Access;Early Access;Strategy;Simulation,0,2,4,0,0,0-20000
707870,Hoo-Boy,1,Anatoly Konstantinov,Anatoly Konstantinov,windows,0,Adventure;Casual;Indie;Indie;Adventure;Casual,7,85,35,0,0,20000-50000
707920,Analemma,1,Mugle Studio,Mugle Studio,windows;mac;linux,0,Adventure;Casual;Indie;Indie;Adventure;Casual,35,10,9,0,0,0-20000
707960,I was here,1,Okinawa Sunrise,Okinawa Sunrise,windows;mac;linux,0,Adventure;Casual;Indie;Indie;Casual;Adventure,177,6,6,0,0,0-20000
708100,A Boy and His Beard,1,Pixel Island,Pixel Island,windows,0,Action;Casual;Free to Play;Indie;Free to Play;Action;Indie,0,36,15,0,0,0-20000
708120,Printer Forge 3D,1,PF3D,PF3D,windows,0,Animation & Modeling;Design & Illustration;Utilities;Early Access;Early Access;Design & Illustration;Utilities,0,6,5,0,0,0-20000
708140,TriElement,1,Infinity Arc Studios,Infinity Arc Studios,windows;mac,0,Action;Casual;Indie;Action;Indie;Casual,17,2,0,0,0,0-20000
708150,Lost Artifacts - Ancient Tribe Survival,1,Creobit,8Floor,windows,0,Casual;Strategy;Casual;Strategy;Capitalism,23,24,4,0,0,0-20000
708160,Yokai Mask,0,CATE,CATE,windows,0,Adventure;Indie;Adventure;Indie;RPGMaker,0,10,1,0,0,0-20000
708190,Code World,1,Fewjix,Fewjix,windows,0,Indie;Indie;Puzzle;Programming,0,14,10,0,0,0-20000
708260,Text Wormhole,1,Elknight,Elknight,windows;mac,0,Action;Casual;Indie;Action;Indie;Casual,15,43,5,0,0,0-20000
708280,Bobbi_Cities,1,"Shanghai ThinkingBear Network Technology Co.,Ltd","Shanghai ThinkingBear Network Technology Co.,Ltd",windows,0,Action;Adventure;Casual;Strategy;Strategy;Action;Adventure,0,2,0,0,0,0-20000
708300,Fluffy Friends,1,For Kids,For Kids,windows;mac;linux,0,Casual;Indie;Indie;Casual;Family Friendly,43,29,9,0,0,0-20000
708310,Infinite Gravity,1,Gravity Wave Interactive,Gravity Wave Interactive,windows,0,Adventure;Indie;RPG;Simulation;Early Access;Early Access;Sandbox;Building,58,35,12,0,0,0-20000
708340,Shark Simulator,1,Aerilon Studios,Aerilon Studios,windows,0,Action;Casual;Indie;Simulation;Action;Indie;Simulation,17,108,28,300,300,20000-50000
708370,Reboant Demo,1,DarkLord,Dome VR,windows,0,Violent;Gore;Action;Adventure;Action;Adventure;Gore,0,33,20,0,0,0-20000
708430,Kamikaze Cube,1,"Nikita ""Ghost_RUS""",Ghost_RUS Games,windows,0,Adventure;Indie;Adventure;Indie,24,14,22,0,0,0-20000
708450,Pembrey,1,CrackedGhostGames,Raster_Entertainment,windows;mac;linux,0,Violent;Gore;Action;Adventure;Indie;RPG;Action;Adventure;RPG,0,14,5,0,0,20000-50000
708480,Little People,1,Daniil Hasanov,Blue Whale Games,windows,0,Action;Adventure;Indie;Action;Adventure;Indie,0,5,8,0,0,0-20000
708510,The Promethium Effect - The Idle Clicker MMO,1,Zendo Games,Zendo Games,windows;mac,0,Action;Casual;Free to Play;Indie;Massively Multiplayer;Action;Massively Multiplayer;Indie,0,4,11,0,0,0-20000
708580,The Exorcist: Legion VR - Chapter 1: First Rites,1,Wolf & Wood Interactive Ltd,"LegionVR, LLC;Fun Train",windows,0,Action;Adventure;Casual;Simulation;Horror;Violent;Adventure,31,140,36,0,0,0-20000
708630,Little Adventurer II,1,HuBiao,HuBiao,windows,0,Adventure;Adventure;Casual,0,0,5,0,0,0-20000
708640,Nudist Beach Survival Simulator,1,Tornado Games,Tornado Games,windows,0,Indie;RPG;Simulation;Simulation;Indie;RPG,27,21,3,0,0,0-20000
708680,Octopus Bar,1,Thomas Meduri,VRNOVO,windows,0,Action;Adventure;Casual;Free to Play;Indie;Early Access;Early Access;Free to Play;Indie,4,54,3,0,0,20000-50000
708710,Defend Your Castle,1,XGen Studios,XGen Studios,windows,0,Action;Casual;Indie;Indie;Arcade;Mouse only,0,7,5,0,0,0-20000
708760,Social Club VR : Casino Nights,1,Perilous Orbit,Perilous Orbit,windows,0,Casual;Indie;Simulation;Sports;Strategy;Sports;Strategy;Casual,32,35,6,0,0,0-20000
708780,Slam Fighter II,1,Team Dogpit,Team Dogpit,windows,0,Casual;Indie;Indie;Casual;Local Multiplayer,16,12,0,0,0,0-20000
708790,Fantasy World,1,LaserStone,Dagestan Technology,windows,0,Adventure;Casual;Indie;RPG;Strategy;Strategy;Adventure;Indie,24,9,5,0,0,0-20000
708800,Dungeons Of Kremlin: Remastered,1,Uncle Frost Team,Dagestan Technology,windows,0,Action;Indie;Action;Indie;FPS,0,42,20,0,0,0-20000
708820,Baby Hands,1,Chicken Waffle,Chicken Waffle,windows,0,Action;Adventure;Casual;Indie;RPG;Simulation;Simulation;Action;Casual,107,19,3,0,0,0-20000
708830,The Armament Project,1,DysTop,DysTop,windows,0,Action;Indie;Action;Indie;Space,0,2,2,0,0,0-20000
708850,Reverie,1,Chronicle Games,Chronicle Games,windows;mac,0,Casual;Indie;Indie;Casual;Puzzle,21,19,3,0,0,0-20000
708870,Reginald Does His Thang,1,Epic Banana Games LLC,Epic Banana Games LLC,windows,0,Action;Adventure;Indie;Action;Adventure;Indie,0,7,0,0,0,0-20000
708890,BEATris,1,Rhythmical Badass,Rhythmical Badass,windows,0,Action;Casual;Indie;Early Access;Early Access;Casual;Action,0,32,4,0,0,0-20000
708920,I Can See the Future,1,Sergey Lir,Bitlock Studio,windows,0,Action;Indie;Action;Indie;Top-Down,21,39,7,0,0,0-20000
708930,Dice 1000 online,1,Alexander Shvab,Alexander Shvab,windows,0,Casual;Massively Multiplayer;Simulation;Strategy;Casual;Simulation;Strategy,213,7,13,0,0,0-20000
708940,Rebons,1,Star Legion,Star Legion,windows,0,Action;Adventure;Casual;Indie;Massively Multiplayer;Racing;RPG;Simulation;Sports;Strategy;Action;Adventure;Indie,38,58,19,3,3,0-20000
708950,Steam Tactics,1,Igor Rashkuev,Igor Rashkuev,windows;mac,0,Indie;RPG;Strategy;Strategy;RPG;Indie,37,28,5,0,0,0-20000
708970,X Caeli: The Iron Hand of Love,1,Nerd Commando Game Studios,Nerd Commando Game Studios,windows;mac;linux,0,Action;Adventure;Casual;Indie;RPG;Early Access;Early Access;Anime;Sexual Content,31,30,4,0,0,0-20000
709020,VIRUS OF SURVIVORS:LIFE SIMULATOR,1,Theodor Niklas,Theodor Niklas,windows;mac,0,Action;Adventure;Simulation;Simulation;Action;Adventure,0,0,1,0,0,0-20000
709050,GHOUL,1,Miracle Studio,Miracle Studio,windows,0,Sexual Content;Gore;Adventure;Indie;Adventure;Indie;Sexual Content,3,3,22,0,0,0-20000
709080,The Bears And The Bees,1,Damsel Stone,Damsel Stone,windows,0,Adventure;Free to Play;Indie;Free to Play;Adventure;Indie,0,14,0,0,0,0-20000
709140,A Dream For Aaron,1,Vidas Salavejus,Vidas Salavejus,windows,0,Action;Adventure;Casual;Indie;Casual;Action;Adventure,31,11,4,0,0,0-20000
709190,God of Failure,1,Axyos Games,Axyos Games,windows,0,Casual;Indie;Strategy;Casual;Indie;Strategy,9,12,10,0,0,20000-50000
709220,Retro Dungeons,1,Dexion Games,Dexion Games,windows,0,Action;Adventure;Casual;Indie;Action;Adventure;Indie,5,10,13,2,2,0-20000
709240,Ingnomia,1,Roest,Roest,windows,0,Indie;Simulation;Strategy;Early Access;Early Access;Strategy;Indie,0,63,7,0,0,0-20000
709250,Hardcore Survival,1,Dexion Games,Dexion Games,windows,0,Action;Adventure;Casual;Indie;Simulation;Strategy;Indie;Simulation;Strategy,5,5,24,0,0,0-20000
709280,Island Build Masters,1,Evgeniy Psarev;Alexey Irhin;Dmitry Ryabchunov,Evgeniy Psarev,windows,0,Action;Indie;Simulation;Indie;Simulation;Action,0,4,6,0,0,0-20000
709290,Rage Quest,1,Nicholas Fisher,Nicholas Fisher,windows;mac,0,Adventure;Indie;RPG;Strategy;Strategy;Adventure;Indie,8,1,0,0,0,0-20000
709340,Spirits of Mystery: The Dark Minotaur Collector's Edition,1,ERS G Studios,Big Fish Games,windows,0,Adventure;Casual;Adventure;Casual;Hidden Object,0,1,0,0,0,0-20000
709350,Dark Realm: Princess of Ice Collector's Edition,1,Mad Head Games,Big Fish Games,windows,0,Adventure;Casual;Adventure;Casual;Hidden Object,0,2,0,0,0,0-20000
709370,BadRobots VR,1,BeBold,BeBold,windows,0,Violent;Action;Indie;Simulation;Action;Indie;Simulation,0,1,0,0,0,0-20000
709400,Low Desert Punk,1,Outlaw,Outlaw,windows;mac,0,Action;Casual;Indie;Racing;Action;Indie;Casual,8,3,0,0,0,0-20000
709410,AZURA,1,CUTE ANIME GIRLS,Tranquility games,windows,0,Adventure;Casual;Indie;RPG;Strategy;RPG;Adventure;Indie,4732,57,30,128,128,0-20000
709430,Trials of the Illuminati: Animated Sea Creatures Jigsaws,1,G. Malta,VRS,windows,0,Casual;Indie;Simulation;Indie;Casual;Simulation,5000,25,13,0,0,0-20000
709440,Override: Mech City Brawl,1,The Balance Inc,Modus Games,windows,0,Action;Indie;Action;Indie;Mechs,43,171,70,0,0,0-20000
709450,Towards The Pantheon: Escaping Eternity,1,Connor O.R.T. Linning,Connor O.R.T. Linning,windows,0,Adventure;Casual;Free to Play;Indie;RPG;Free to Play;Adventure;RPG,0,89,10,0,0,20000-50000
709470,Mirrors,1,Monocool Interactive,Monocool Interactive,windows;mac;linux,0,Adventure;Casual;Indie;Strategy;Indie;Casual;Strategy,23,4,1,0,0,0-20000
709480,麻将VR,0,Shanghai YiJun Network Info Technologies Inc.,Shanghai YiJun Network Info Technologies Inc.,windows,0,Casual;Casual,0,0,2,0,0,0-20000
709510,Towards The Pantheon,1,Connor O.R.T. Linning,Connor O.R.T. Linning,windows,0,Adventure;Casual;Indie;RPG;Strategy;Adventure;Strategy;Indie,0,27,1,0,0,0-20000
709520,WHERE'S PHANTOM THIEF,1,FlatCircle,FlatCircle,windows;mac,0,Action;Casual;Indie;Action;Indie;Casual,0,2,0,0,0,0-20000
709550,Tic Tac Toe LOUNGE,1,piximo interactive,piximo interactive,windows,0,Casual;Indie;Strategy;Strategy;Indie;Casual,3,3,0,0,0,0-20000
709560,Until the last,1,Viron Shake,Viron Shake,windows,0,Indie;Indie;Horror,4,11,5,0,0,0-20000
709620,Squareboy vs Bullies: Arena Edition,1,Rohan Narang;Ratalaika Games S.L.,Ratalaika Games S.L.,windows,0,Action;Adventure;Indie;Action;Adventure;Indie,26,7,2,0,0,0-20000
709630,Petrichor,1,Z Games,Zotdinex,windows,0,Adventure;Indie;Adventure;Indie;RPGMaker,0,21,16,0,0,0-20000
709670,Clarent Saga: Tactics,1,David Nguyen,David Nguyen,windows,0,Indie;RPG;Strategy;Strategy;RPG;Indie,0,19,1,0,0,0-20000
709700,The Thing: Space X,1,LillyWelland inc.,Bitlock Studio,windows,0,Action;Adventure;Indie;Action;Adventure;Indie,36,27,25,0,0,0-20000
709720,YAGZZ!,1,WounderGrift,WounderGrift,windows,0,Action;Casual;Action;Casual;Adventure,47,13,3,0,0,0-20000
709750,IRO HERO,1,Artax Games,Artax Games,windows;mac;linux,0,Action;Indie;Indie;Action;Shoot 'Em Up,22,2,1,0,0,0-20000
709770,Trials of The Illuminati: Animated Christmas Time Jigsaws,1,G. Malta,VRS,windows,0,Casual;Indie;Simulation;Indie;Casual;Simulation,252,23,17,7,7,0-20000
709780,Crazy Scientist,1,Vyacheslav Shilikhin,Vyacheslav Shilikhin,windows,0,Adventure;Casual;Indie;Simulation;Adventure;Simulation;Indie,21,33,45,6,6,0-20000
709790,The Red Front,1,10ft Games,10ft Games,windows,0,Action;Indie;Action;Indie,34,6,3,0,0,0-20000
709800,Hardcore ZBoy,1,Narko Games,Narko Games,windows,0,Violent;Gore;Action;Adventure;Casual;Indie;Racing;Sports;Action;Adventure;Indie,0,16,29,0,0,0-20000
709820,Wasted Pizza,1,Supine,Supine,windows;linux,0,Action;Casual;Indie;Early Access;Early Access;Action;Indie,0,27,70,1,1,0-20000
709840,Bloody Glimpse,1,Racing Bros,ANPA.US,windows;mac;linux,0,Violent;Gore;Action;Indie;Simulation;Action;Indie;Violent,1512,37,65,90,90,0-20000
709850,AMBUSH tactics,1,Gerald David Becker,Gerald David Becker,windows,0,Sexual Content;Nudity;Violent;Gore;RPG;Early Access;Early Access;Nudity;Sexual Content,0,4,3,0,0,0-20000
709870,West of Red,1,Racing Bros,ANPA.US,windows;mac;linux,0,Violent;Gore;Action;Indie;Simulation;Action;Indie;Gore,5,22,31,18,18,0-20000
709880,Panzer Doctrine,1,Z9K Games,Slitherine Ltd.,windows,0,Indie;Simulation;Strategy;Simulation;Strategy;Indie,20,19,7,0,0,0-20000
709890,Crazy Mob,1,CoolGameZ,CoozGameZ,windows,0,Action;Adventure;Casual;Indie;Action;Adventure;Indie,21,3,1,0,0,0-20000
709920,Tametsi,1,Grip Top Games,Grip Top Games,windows,0,Indie;Indie;Puzzle;Difficult,19,62,2,0,0,0-20000
709940,Weapon and Armor: Mahjong,1,Mahjong Game,Mahjong Game,windows,0,Adventure;Casual;Indie;Strategy;Casual;Strategy;Indie,0,4,0,0,0,0-20000
710030,Cinderella Escape 2 Revenge,1,Hajime Doujin Circle,Hajime Doujin Circle,windows,0,Action;Indie;Sexual Content;Nudity;Action,22,239,24,0,0,0-20000
710070,Helltown,1,WildArts,WildArts,windows,0,Violent;Gore;Adventure;Indie;Adventure;Indie;Gore,8,19,5,0,0,0-20000
710090,Annual,1,Blake Pierce,Pierced Games,windows,0,Violent;Action;Free to Play;Indie;Free to Play;Action;Indie,0,8,21,0,0,0-20000
710110,Trivia Vault: Mini Mixed Trivia 3,1,Ripknot Systems,Ripknot Systems,windows,0,Action;Casual;Indie;Simulation;Strategy;Action;Strategy;Indie,5000,22,12,0,0,0-20000
710120,Trivia Vault: Mini Mixed Trivia 4,1,Ripknot Systems,Ripknot Systems,windows,0,Action;Casual;Indie;Simulation;Strategy;Strategy;Action;Indie,5000,23,12,0,0,0-20000
710160,Mula: The Cycle of Shadow,1,Boozer Game Studios,Boozer Game Studios,windows,0,Indie;Indie;Platformer;Action,28,3,1,0,0,0-20000
710170,The Broken Seal,1,XAREA,XAREA,windows,0,Action;Indie;RPG;Action;Indie;RPG,0,95,11,0,0,0-20000
710190,Puzzle Sisters Foer,1,一次元创作组,一次元创作组,windows;mac,0,Casual;Indie;Indie;Casual;Family Friendly,120,49,9,0,0,0-20000
710240,Interworlds,1,Smartmelon,Smartmelon,windows,0,Action;Adventure;Indie;Early Access;Early Access;Action;Adventure,0,4,3,0,0,0-20000
710250,Pet Squad Racing,1,Otterly Bearable Games,Tomas Lif,windows,0,Indie;Racing;Early Access;Early Access;Indie;Racing,0,6,2,0,0,0-20000
710270,Goro,1,VB Studio,VB Studio,windows,0,Action;Adventure;Casual;Indie;Simulation;Action;Adventure;Indie,36,77,36,8,8,0-20000
710280,Musician,1,ZhangHaiLong,ZhangHaiLong,windows,0,Casual;Indie;Simulation;Indie;Casual;Simulation,0,1,0,0,0,0-20000
710310,Hopscotch,1,Dextrit,Dextrit,windows;mac,0,Casual;Indie;Sports;Indie;Casual;Sports,0,2,0,0,0,0-20000
710400,TERRAGEARTH,1,Denis Isakov,Denis Isakov,windows,0,Adventure;Indie;Adventure;Indie,0,5,0,0,0,0-20000
710470,Little Witch Academia: Chamber of Time,1,"APLUS Co., Ltd",BANDAI NAMCO Entertainment,windows,0,Action;Adventure;RPG;Adventure;Anime;RPG,25,403,71,0,0,0-20000
710480,Extreme Real Reality HD Remix,1,Step Dad Productions,Step Dad Productions,windows,0,Action;Adventure;Casual;Indie;Action;Adventure;Indie,10,8,2,0,0,0-20000
710520,Super Trashforce,1,Crystal Box Team,Dagestan Technology,windows,0,Action;Adventure;Indie;Action;Adventure;Indie,16,14,4,0,0,0-20000
710540,Driver Pro: 2017,1,Alexey Volonsky,AYE Technology,windows,0,Action;Indie;Racing;Simulation;Action;Indie;Racing,0,18,4,0,0,0-20000
710550,Cubion,1,BBit,BBit,windows,0,Indie;Indie,9,2,1,0,0,0-20000
710610,Don't Sink,1,Sebastian Nigro;Christopher Anselmo;Daniel Marques,Studio Eris,windows;mac;linux,0,Adventure;Casual;Indie;RPG;Adventure;Casual;Pirates,15,104,29,23,23,0-20000
710630,GOLDRUSHERS,1,UnNaturalism Inc.,UnNaturalism Inc.,windows;mac,0,Action;Indie;Action;Indie,9,9,0,0,0,0-20000
710640,PRO DRIFT RELOADED,1,PHY-SIX;Revive Interactive,PHY-SIX,windows,0,Casual;Racing;Simulation;Casual;Racing;Simulation,0,1,3,0,0,0-20000
710690,The Path of Motus,1,MichaelArts,MichaelArts,windows,0,Action;Adventure;Indie;Action;Adventure;Indie,15,11,1,0,0,0-20000
710700,Paperback: The Game,1,Mark Fassett,Fowers Games,windows,0,Casual;Casual;Board Game;Word Game,0,10,3,0,0,0-20000
710740,Sniper Rust VR,1,Zatun Game Studio,Zatun Game Studio,windows,0,Action;Action;Gore;Violent,0,2,4,0,0,0-20000
710760,High Noon VR,1,OctoBox Interactive,Buka Entertainment,windows,0,Action;Adventure;Simulation;Action;Adventure;Simulation,37,31,9,0,0,0-20000
710780,Sky Jump,1,Easy game,Game for people,windows,0,Action;Casual;Indie;Action;Indie;Casual,998,98,28,0,0,0-20000
710820,BELPAESE: Homecoming,1,Fazz Brothers,Fazz Brothers,windows;mac,0,Adventure;Indie;Adventure;Indie;Point & Click,6,13,1,0,0,0-20000
