appid,name,release_date,publisher,platforms,required_age,categories,genres,steamspy_tags,achievements,positive_ratings,negative_ratings,average_playtime,owners,price
502200,Orczz,2016-11-17,Camel 101,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Captions available,Strategy,Strategy;Tower Defense;Funny,19,8,7,372,0-20000,1.99
782630,Twisted Sails,2018-03-26,25% Games,windows,0,Multi-player;Online Multi-Player,Action;Casual;Free to Play;Indie,Free to Play;Action;Indie,0,7,4,0,0-20000,0.0
338190,Just Get Through,2015-01-30,Retrific,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Stats;Steam Leaderboards;Includes level editor,Action;Adventure;Casual;Indie;Racing,Indie;Casual;Action,38,175,23,0,20000-50000,3.99
998790,Piczle Lines DX+α,2019-03-21,Score Studios LLC,windows,0,Single-player;Steam Achievements;Full controller support,Casual;Indie,Casual;Indie;Puzzle,16,7,2,0,0-20000,15.49
856160,STAR BARON – VR BEAST COMBAT GAME,2018-07-07,Timecode DS Ltd.,windows,0,Single-player,Violent;Action;Early Access,Early Access;Action;Violent,0,2,0,0,0-20000,6.99
453980,Airstrike HD,2016-03-23,Fifth Dimension Company,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Casual;Indie,Indie;Casual;Arcade,12,185,154,347,200000-500000,1.69
669830,Asteroids Millennium,2017-08-07,Geoff Nagy,windows;linux,0,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Action;Casual;Indie,Action;Indie;Casual,10,8,2,0,0-20000,5.59
449140,Istrolid,2016-05-06,treeform,windows;mac;linux,0,Single-player;Multi-player;Online Multi-Player;Online Co-op;Cross-Platform Multiplayer,Free to Play;Indie;Strategy,Free to Play;Strategy;Building,0,1899,276,20,200000-500000,0.0
812960,Guilds Of Delenar,2019-03-22,Batholith Entertainment,windows,0,Single-player,Indie;RPG;Strategy;Early Access,Early Access;RPG;Indie,42,25,0,0,0-20000,11.39
671620,Beast Battle Simulator,2018-02-22,DOG HOGGLER,windows,0,Single-player,Violent;Gore;Action;Indie;Simulation;Sports;Strategy,Simulation;Strategy;Action,0,327,65,0,20000-50000,6.99
801290,Diabolic,2018-03-26,Red twice potato,windows,0,Single-player;Steam Achievements,Action;Adventure;Indie,Action;Indie;Adventure,12,94,9,0,0-20000,2.89
658390,Tunnel Runner VR,2017-07-10,Mocove Studio,windows,0,Single-player;Full controller support,Casual;Simulation,Casual;Simulation;VR,0,0,1,0,0-20000,1.99
685430,Run Crabby Run - adventure,2017-08-02,Crabby Team,windows,0,Single-player;Multi-player;Co-op;Shared/Split Screen;Partial Controller Support,Adventure;Casual;Indie,Adventure;Indie;Casual,0,5,2,0,0-20000,0.79
857130,Evolution,2018-06-03,D1ONE,windows,0,Single-player,Casual,Casual,0,15,8,0,0-20000,2.89
24010,Train Simulator 2019,2015-09-17,Dovetail Games - Trains,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;In-App Purchases;Steam Cloud;Steam Leaderboards,Simulation,Simulation;Trains;Singleplayer,1165,8573,5336,287,1000000-2000000,34.99
853770,Maximum Action,2018-09-19,BalloonMooseGames,windows,0,Single-player;Includes level editor,Violent;Gore;Action;Indie;Early Access,Early Access;Violent;Indie,0,284,41,0,0-20000,11.39
378770,ESCHATOS,2015-09-18,Degica,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action,Action;Shoot 'Em Up;Great Soundtrack,29,81,4,0,0-20000,10.99
508890,Meteor Crush VR,2016-08-16,XIERRA Games,windows,0,Single-player;Steam Leaderboards,Action;Indie,Action;Indie;VR,0,3,0,0,0-20000,0.79
876470,Tentlan,2018-07-10,Lionmoon UG,windows,0,Single-player;Multi-player;Online Multi-Player;MMO;Cross-Platform Multiplayer;In-App Purchases,Free to Play;Strategy,Free to Play;Strategy;City Builder,0,35,46,0,20000-50000,0.0
505210,Neon Space 2,2016-07-26,Just1337 Publisher,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Casual;Indie;Strategy,Action;Indie;Casual,17,211,73,301,100000-200000,4.99
992790,Switch & Ditch,2019-01-09,Tempera Games,windows;mac,0,Multi-player;Local Multi-Player;Shared/Split Screen;Full controller support,Action;Casual,Action;Casual;Local Multiplayer,0,6,1,0,0-20000,0.0
714360,A Shawn Story,2017-10-04,MyGamePublisher,windows,0,Single-player;Commentary available,Adventure;Casual;Indie,Adventure;Indie;Casual,0,6,18,0,0-20000,0.79
584880,Pixel Sand,2017-04-20,Kongroth,windows,0,Single-player;Multi-player;Online Multi-Player;Partial Controller Support;Includes level editor,Adventure;Casual;Simulation,Casual;Adventure;Simulation,0,24,3,0,0-20000,0.0
694500,Army Men RTS,2017-12-20,2K,windows,0,Single-player,Action;Strategy,Strategy;Action;RTS,0,152,28,0,20000-50000,4.69
746110,Technosphere - Collector's Edition,2019-04-09,Adaptive Game,windows,0,Single-player;Partial Controller Support,Action;Adventure;Casual;Indie,Indie;Action;Casual,0,13,2,0,0-20000,5.19
36000,Foreign Legion: Buckets of Blood,2009-08-04,Sakari Indie,windows;mac,0,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Action;Indie,Action;Indie;Third Person,23,184,111,160,50000-100000,3.99
686740,Haunted Dungeons: Hyakki Castle,2017-11-14,Happinet,windows,0,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;RPG,RPG;Action;Adventure,18,13,9,0,0-20000,10.99
385150,Stranded In Time,2015-07-17,DQ Team,windows;mac;linux,0,Single-player;Steam Trading Cards,Adventure;Casual;Indie,Adventure;Indie;Casual,0,57,14,0,20000-50000,1.59
657230,Spirit of the Ancient Forest,2017-07-20,Shaman Games Studio,windows;mac,0,Single-player,Casual,Casual;Hidden Object;Puzzle,0,6,19,0,0-20000,3.99
453830,Innoquous 5,2016-05-13,Chequered Ink Ltd.,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Stats;Includes level editor,Action;Casual;Indie,Action;Indie;Casual,40,12,1,0,0-20000,0.79
745900,Tank of War-VR,2018-01-02,梵天游戏,windows,0,Single-player;Multi-player;Online Multi-Player;Partial Controller Support,Action;Massively Multiplayer;Strategy,Action;Massively Multiplayer;VR,0,6,5,0,0-20000,15.49
415840,Mystic Saga,2016-01-27,8Floor,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual,Adventure;Casual;Hidden Object,53,86,46,306,50000-100000,3.99
832520,灵文西游,2018-07-30,Winturn Games,windows,0,Single-player,Adventure;Indie;Strategy;Early Access,Early Access;Strategy;Adventure,0,15,5,0,0-20000,2.09
202130,Impire,2013-02-14,Paradox Interactive,windows,0,Single-player;Multi-player;Co-op;Steam Achievements;Steam Cloud,Strategy,Strategy;Fantasy;Villain Protagonist,48,167,208,76,100000-200000,14.99
898830,In Your Realm,2018-08-17,Christian Boman,windows,0,Single-player,Action;Indie;RPG,Action;Indie;RPG,0,5,0,0,0-20000,5.79
773650,The first thrust of God,2018-01-03,Apillo,windows;mac,0,Single-player;Steam Achievements;Steam Cloud,Adventure;Casual;Indie;Simulation;Strategy,Strategy;Adventure;Indie,4,4,21,0,20000-50000,5.19
677340,The Colonists,2018-10-24,Mode 7,windows,0,Single-player;Steam Trading Cards;Steam Cloud,Indie;Strategy,Strategy;Indie;City Builder,0,269,62,142,20000-50000,19.49
909570,Spuds Unearthed,2019-01-10,Gamedust Sp. z o.o.,windows,0,Single-player;Cross-Platform Multiplayer,Action;Indie;Strategy;Early Access,Early Access;Action;Strategy,0,28,2,0,0-20000,15.49
377330,Close Your Eyes [Old Version],2015-08-31,Yai Gameworks,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Sexual Content;Violent;Gore;Adventure;Free to Play;Indie,Free to Play;Horror;Indie,8,622,82,9,100000-200000,0.0
489730,Run The Gamut,2016-06-17,Playdev Gaming,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Adventure;Indie,Indie;Action;Adventure,19,1,3,0,0-20000,2.79
455940,Odd||Even,2016-04-06,irritatingFLY studio,windows,0,Single-player;Steam Trading Cards;Steam Cloud,Casual;Indie;Strategy,Strategy;Casual;Indie,0,49,40,266,20000-50000,0.79
857680,Catan VR,2018-06-13,Experiment 7,windows,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer,Simulation;Strategy,Strategy;Simulation;Board Game,0,32,8,0,0-20000,11.39
565140,Chimeras: Tune of Revenge Collector's Edition,2016-12-14,Big Fish Games,windows,0,Single-player,Adventure;Casual,Adventure;Casual;Hidden Object,0,1,0,0,0-20000,6.99
591370,Production Line : Car factory simulation,2019-03-07,Positech Games,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud,Indie;Simulation;Strategy,Management;Simulation;Strategy,32,1355,208,0,50000-100000,19.49
33930,Arma 2: Operation Arrowhead,2010-06-29,Bohemia Interactive,windows,18,Single-player;Multi-player;Co-op;Captions available;Partial Controller Support;Includes level editor,Action;Simulation;Strategy,Simulation;Action;Military,0,17683,1519,8488,2000000-5000000,11.99
865850,Dehumanized,2018-07-12,SakuraGame,windows,0,Single-player;Partial Controller Support;Steam Cloud,Action;Adventure;Indie;RPG;Early Access,Early Access;Action;Indie,0,67,26,0,0-20000,1.69
259020,Dragon's Prophet,2013-09-18,Infernum Productions AG,windows,0,MMO,Action;Free to Play;Massively Multiplayer;RPG,Free to Play;Dragons;Massively Multiplayer,0,594,267,152,200000-500000,0.0
987850,2084,2018-12-13,Feardemic,windows,0,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Action;Indie;Early Access,Early Access;Indie;Action,20,39,16,0,0-20000,7.19
522280,How To Make Your Grandpa Happy,2016-10-25,Team Cat 'n Mice,windows;mac,0,Single-player,Adventure;Indie,Adventure;Indie,0,42,9,0,0-20000,0.0
1062120,Peas Adventure,2019-04-18,Artur Rezende,windows,0,Single-player;Full controller support,Casual;Indie,Casual;Indie,0,1,0,0,0-20000,0.79
587010,EZRA: The Stranger,2017-02-04,Foremost Games,windows;mac;linux,0,Single-player;Partial Controller Support,Adventure;Casual;Indie,Adventure;Indie;Casual,0,4,3,0,0-20000,6.99
531910,Bad Sector HDD,2016-10-14,Dan Ruscoe,windows,0,Single-player;Steam Achievements;Steam Trading Cards,Casual;Indie,Indie;Casual,5,33,3,0,0-20000,0.79
744040,Street Heat,2017-11-29,PQube Limited,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud,Indie;Racing;Early Access,Early Access;Racing;Indie,12,17,5,0,0-20000,5.79
13600,Prince of Persia®: The Sands of Time,2009-08-27,Ubisoft,windows,0,Single-player,Action;Adventure,Action;Adventure;Parkour,0,831,122,167,200000-500000,8.59
440790,Spellbind : Luppe's tale,2016-03-04,Spider Key Games,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Casual;Indie,Adventure;Indie;Casual,12,8,8,0,0-20000,1.99
551730,Toukiden 2,2017-03-21,"KOEI TECMO GAMES CO., LTD.",windows,0,Single-player;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action,Action;Open World;Hunting,50,800,206,3315,20000-50000,49.99
233270,Far Cry 3 - Blood Dragon,2013-05-01,Ubisoft,windows,0,Single-player;Steam Trading Cards;Partial Controller Support,Action;Adventure,FPS;1980s;Comedy,0,9282,1257,249,1000000-2000000,12.49
497260,Fabulous Food Truck,2016-07-21,EnsenaSoft,windows,0,Single-player;Steam Trading Cards,Casual;Simulation,Casual;Simulation,0,53,51,202,20000-50000,2.09
1049420,Hotel Tutwin,2019-04-15,Roxiano Creations,windows;mac,0,Single-player,Casual;Free to Play;Indie;RPG;Simulation,Free to Play;Indie;Casual,0,8,1,0,0-20000,0.0
460850,Allumette,2016-10-13,Penrose Studios,windows,0,Single-player;Partial Controller Support,Casual;Indie,Indie;Casual;VR,0,443,15,0,50000-100000,0.0
801630,UNDER NIGHT IN-BIRTH Exe:Late[st],2018-08-20,Arc System Works,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action,Action;2D Fighter;Fighting,44,524,33,168,20000-50000,30.99
212680,FTL: Faster Than Light,2012-09-14,Subset Games,windows;mac;linux,0,Single-player;Steam Trading Cards,Indie;Simulation;Strategy,Rogue-like;Space;Indie,0,42641,1629,1111,2000000-5000000,6.99
846340,Obliteracy,2018-09-14,Magic Chopstick Games,windows;mac,0,Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;In-App Purchases,Casual;Free to Play;Indie;Strategy,Free to Play;Strategy;Indie,40,12,5,0,0-20000,0.0
783090,Neon,2018-02-06,Galactig;Rondo Media Cyf,windows,0,Single-player;Partial Controller Support,Action;Casual;Indie,Action;Indie;Casual,0,1,0,0,0-20000,6.99
397950,Clustertruck,2016-09-27,tinyBuild,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Workshop;Stats;Steam Leaderboards;Includes level editor,Action;Indie,Parkour;Action;First-Person,19,4497,485,211,200000-500000,10.99
819880,SShield Reborn,2018-03-23,AmanotesJSC,windows,0,Single-player,Action;Casual;Early Access,Early Access;Action;Casual,0,1,0,0,0-20000,2.09
512420,Wave Magic VR,2016-12-29,Overrun Games,windows,0,Single-player;Steam Trading Cards,Action;Indie;RPG;Early Access,Early Access;Action;Indie,0,16,7,0,0-20000,4.79
654670,RPS Runner,2017-07-05,Thugnificent,windows,0,Single-player;Steam Achievements,Casual;Indie,Indie;Casual;Difficult,15,11,0,0,0-20000,0.79
698100,Protagon VR,2017-08-24,Digital Eel,windows,0,Single-player,Casual;Indie,Indie;Casual;VR,0,3,1,0,0-20000,6.99
364050,Face It - A game to fight inner demons,2017-06-09,Gamestorming,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie,Indie;Action;Adventure,16,907,251,430,100000-200000,2.79
765610,Hex-Up,2017-12-29,LuteGames,windows,0,Single-player,Casual;Indie,Casual;Indie;Puzzle,0,20,2,0,0-20000,0.79
1055770,Metal Country,2019-04-11,Willpowaproject,windows,0,Single-player,Action;Adventure;Indie,Action;Indie;Adventure,0,2,1,0,0-20000,1.69
403880,MotoGP™15 Compact,2015-12-10,Milestone S.r.l.,windows,0,Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Cloud,Racing;Simulation;Sports,Racing;Simulation;Sports,10,54,43,126,0-20000,6.99
932800,Letzte Worte VR,2019-01-30,Letzte Worte,windows,0,Single-player;Steam Achievements,Adventure;Indie,Adventure;Indie;Sexual Content,17,13,1,0,0-20000,0.0
862010,Weird Dungeon Explorer: Defender,2018-05-25,Nekyau,windows,0,Single-player,Action;Casual;Indie,Action;Indie;Casual,0,9,29,0,20000-50000,0.79
659320,Pixel Pursuit,2017-07-06,Omnichron Studios,windows;mac,0,Single-player;Partial Controller Support,Indie,Indie;Platformer;Pixel Graphics,0,4,0,0,0-20000,4.79
455990,Smash Pixel Racing,2016-06-20,Jollyfish Games,windows;mac;linux,0,Local Multi-Player;Local Co-op;Shared/Split Screen;Full controller support,Action;Indie;Racing;Early Access,Early Access;Racing;Action,0,3,2,0,0-20000,1.99
355120,Pirates Deck,2015-08-10,Smit Parmar,windows,0,Single-player;Steam Cloud,Casual;Indie;Strategy,Indie;Strategy;Casual,0,6,28,0,0-20000,1.99
647950,Kitty Nigiri,2017-09-05,Greater Studios,windows,0,Single-player,Adventure;Indie;Early Access,Early Access;Adventure;Indie,0,2,0,0,0-20000,6.99
627530,Strata inStudio VR,2017-05-03,"Strata Mixed Reality, Inc.",windows,0,Single-player;Steam Trading Cards,Casual;Animation & Modeling;Design & Illustration,Design & Illustration;Animation & Modeling;Casual,3,9,0,0,20000-50000,0.0
445430,Seinarukana -The Spirit of Eternity Sword 2-,2017-01-26,JAST USA,windows,0,Single-player;Steam Trading Cards;Steam Cloud,RPG;Strategy,RPG;Strategy;Visual Novel,0,17,2,0,0-20000,22.99
538810,Train Mechanic Simulator 2017,2017-03-23,Si7 Studio,windows,0,Single-player,Simulation,Simulation;Trains;Singleplayer,0,193,133,0,20000-50000,5.79
815630,Majula Frontier,2018-09-19,EF Universe Games LLC,windows,0,Single-player;Steam Achievements,Indie;RPG;Strategy,Indie;Strategy;RPG,26,3,0,0,0-20000,11.39
433790,Wooden Floor 2 - Resurrection,2016-01-11,pheenix93,windows,0,Single-player;Steam Trading Cards;Partial Controller Support,Adventure;Indie,Adventure;Indie;Mystery,0,23,21,241,20000-50000,1.69
674800,Tailwind,2017-07-28,ClickGames,windows,0,Single-player;Steam Achievements,Adventure;Casual;Indie,Adventure;Indie;Casual,9,23,1,0,0-20000,1.99
754040,Piggy Poggy Pog,2017-11-28,TSS Studio,windows,0,Single-player;Steam Trading Cards,Adventure;Casual;Indie;Simulation,Indie;Casual;Adventure,0,79,39,0,0-20000,2.89
395100,Systematic Immunity,2016-05-20,Felix Wunderlich,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,Action;Adventure;Indie,Action;Indie;Adventure,21,12,1,0,0-20000,4.99
927250,Bladed Fury,2018-12-17,NEXT Studios,windows,0,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;Casual;Indie;RPG,Action;Female Protagonist;Indie,24,1225,228,0,100000-200000,7.19
817510,Golfing Over It with Alva Majo,2018-03-28,Majorariatto,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud,Action;Indie,Action;Indie;Difficult,12,472,218,0,100000-200000,3.99
527110,The Melody of Dust,2017-04-10,Viacom NEXT,windows,0,Single-player,Adventure;Indie,Adventure;Indie;VR,0,8,2,0,0-20000,3.99
861290,Shooter Game,2018-09-14,Anazz,windows,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op,Indie,Indie;FPS;Shooter,0,1,6,0,0-20000,11.39
713380,Mr. Barrel,2017-10-06,Fürst,windows,0,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Action;Adventure;Casual;Indie;Early Access,Early Access;Action;Adventure,25,8,1,0,0-20000,0.0
679400,Relik,2017-10-18,Iron 27,windows;mac,0,Single-player;Multi-player;Online Multi-Player;Steam Trading Cards;In-App Purchases,Free to Play;Indie;Strategy;Early Access,Early Access;Free to Play;Indie,0,128,17,0,20000-50000,0.0
485790,JOLT: Super Robot Racer,2016-11-15,Cooply Solutions,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Racing;Early Access,Early Access;Action;Racing,21,8,3,8,0-20000,4.79
688880,Cynoclept: The Game,2017-08-25,Icyjolt,windows,0,Single-player;Steam Achievements,Violent;Gore;Action;Adventure;Early Access,Early Access;Gore;Action,8,17,14,0,0-20000,0.79
207020,Bang Bang Racing,2012-06-08,HandyGames,windows,0,Single-player;Multi-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards,Racing,Racing;Arcade;Local Multiplayer,12,317,82,0,50000-100000,7.99
37500,Magnetis,2009-11-05,Yullaby,windows,0,Single-player;Multi-player;Co-op;Steam Achievements;Steam Leaderboards,Indie;Casual,Indie;Casual;Puzzle,40,33,9,49,0-20000,1.49
389840,Deserter Simulator,2015-07-30,Zoo Corporation,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards,Action;Indie;Racing;Simulation,Action;Indie;Simulation,30,35,29,0,0-20000,6.99
