appid,name,release_date,english,developer,publisher,platforms,required_age,categories,steamspy_tags,negative_ratings,median_playtime,owners,price
589250,PowersVR,2017-02-08,1,Pseudocode Games,Pseudocode Games,windows,0,Single-player,Early Access;Action;Simulation,6,0,0-20000,6.99
383690,Mu Complex,2015-10-23,1,studiocime,studiocime,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards,Indie;Adventure;Hacking,25,11,0-20000,5.99
926350,ALIEN FIELD,2018-12-22,1,"Mindware Co.,Ltd.","Mindware Co.,Ltd.",windows,0,Single-player;Multi-player;Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Steam Leaderboards,Action;Indie,0,0,0-20000,10.99
498660,Mind Spheres,2016-07-08,1,Microblast Games,Microblast Games,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards,Indie;Casual;Sports,103,274,200000-500000,0.79
466130,White Day: A Labyrinth Named School,2017-08-22,1,SONNORI Corp,PQube Limited;SONNORI Corp,windows,0,Single-player;Steam Achievements;Steam Trading Cards;In-App Purchases;Partial Controller Support;Steam Cloud,Horror;Adventure;Action,260,0,20000-50000,22.99
307190,Nicole,2014-07-25,1,Winter Wolves,Winter Wolves,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Visual Novel;Otome;Simulation,31,291,0-20000,13.99
601250,Micronomicon: Heroes,2019-04-05,1,SVP,SVP,windows;mac;linux,0,Single-player,Adventure;Indie;RPG,2,0,0-20000,3.99
668970,Space Waver,2017-09-07,1,Grégory Joerger,Grégory Joerger,windows,0,Single-player,Adventure;Indie;Action,0,0,0-20000,2.99
502200,Orczz,2016-11-17,1,Camel 101,Camel 101,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Captions available,Strategy;Tower Defense;Funny,7,372,0-20000,1.99
782630,Twisted Sails,2018-03-26,1,25% Games,25% Games,windows,0,Multi-player;Online Multi-Player,Free to Play;Action;Indie,4,0,0-20000,0.0
338190,Just Get Through,2015-01-30,1,Retrific,Retrific,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Stats;Steam Leaderboards;Includes level editor,Indie;Casual;Action,23,0,20000-50000,3.99
998790,Piczle Lines DX+α,2019-03-21,1,Score Studios LLC,Score Studios LLC,windows,0,Single-player;Steam Achievements;Full controller support,Casual;Indie;Puzzle,2,0,0-20000,15.49
856160,STAR BARON – VR BEAST COMBAT GAME,2018-07-07,1,Timecode DS Ltd.,Timecode DS Ltd.,windows,0,Single-player,Early Access;Action;Violent,0,0,0-20000,6.99
453980,Airstrike HD,2016-03-23,1,Fifth Dimension Company,Fifth Dimension Company,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Indie;Casual;Arcade,154,354,200000-500000,1.69
669830,Asteroids Millennium,2017-08-07,1,Geoff Nagy,Geoff Nagy,windows;linux,0,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Action;Indie;Casual,2,0,0-20000,5.59
449140,Istrolid,2016-05-06,1,treeform,treeform,windows;mac;linux,0,Single-player;Multi-player;Online Multi-Player;Online Co-op;Cross-Platform Multiplayer,Free to Play;Strategy;Building,276,31,200000-500000,0.0
812960,Guilds Of Delenar,2019-03-22,1,Batholith Entertainment,Batholith Entertainment,windows,0,Single-player,Early Access;RPG;Indie,0,0,0-20000,11.39
671620,Beast Battle Simulator,2018-02-22,1,DOG HOGGLER,DOG HOGGLER,windows,0,Single-player,Simulation;Strategy;Action,65,0,20000-50000,6.99
801290,Diabolic,2018-03-26,1,MyDreamForever,Red twice potato,windows,0,Single-player;Steam Achievements,Action;Indie;Adventure,9,0,0-20000,2.89
658390,Tunnel Runner VR,2017-07-10,1,Mocove Studio,Mocove Studio,windows,0,Single-player;Full controller support,Casual;Simulation;VR,1,0,0-20000,1.99
685430,Run Crabby Run - adventure,2017-08-02,1,Crabby Team,Crabby Team,windows,0,Single-player;Multi-player;Co-op;Shared/Split Screen;Partial Controller Support,Adventure;Indie;Casual,2,0,0-20000,0.79
857130,Evolution,2018-06-03,1,D1ONE,D1ONE,windows,0,Single-player,Casual,8,0,0-20000,2.89
24010,Train Simulator 2019,2015-09-17,1,Dovetail Games,Dovetail Games - Trains,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;In-App Purchases;Steam Cloud;Steam Leaderboards,Simulation;Trains;Singleplayer,5336,385,1000000-2000000,34.99
853770,Maximum Action,2018-09-19,1,George Mandell,BalloonMooseGames,windows,0,Single-player;Includes level editor,Early Access;Violent;Indie,41,0,0-20000,11.39
378770,ESCHATOS,2015-09-18,1,Qute,Degica,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Shoot 'Em Up;Great Soundtrack,4,0,0-20000,10.99
508890,Meteor Crush VR,2016-08-16,1,XIERRA Games,XIERRA Games,windows,0,Single-player;Steam Leaderboards,Action;Indie;VR,0,0,0-20000,0.79
876470,Tentlan,2018-07-10,1,Lionmoon UG,Lionmoon UG,windows,0,Single-player;Multi-player;Online Multi-Player;MMO;Cross-Platform Multiplayer;In-App Purchases,Free to Play;Strategy;City Builder,46,0,20000-50000,0.0
505210,Neon Space 2,2016-07-26,1,Just1337 Studio,Just1337 Publisher,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie;Casual,73,374,100000-200000,4.99
992790,Switch & Ditch,2019-01-09,1,Tempera Games,Tempera Games,windows;mac,0,Multi-player;Local Multi-Player;Shared/Split Screen;Full controller support,Action;Casual;Local Multiplayer,1,0,0-20000,0.0
714360,A Shawn Story,2017-10-04,1,SirGoose,MyGamePublisher,windows,0,Single-player;Commentary available,Adventure;Indie;Casual,18,0,0-20000,0.79
584880,Pixel Sand,2017-04-20,1,Kongroth,Kongroth,windows,0,Single-player;Multi-player;Online Multi-Player;Partial Controller Support;Includes level editor,Casual;Adventure;Simulation,3,0,0-20000,0.0
694500,Army Men RTS,2017-12-20,1,Pandemic Studios,2K,windows,0,Single-player,Strategy;Action;RTS,28,0,20000-50000,4.69
746110,Technosphere - Collector's Edition,2019-04-09,1,Adaptive Game,Adaptive Game,windows,0,Single-player;Partial Controller Support,Indie;Action;Casual,2,0,0-20000,5.19
36000,Foreign Legion: Buckets of Blood,2009-08-04,1,Sakari Indie,Sakari Indie,windows;mac,0,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Action;Indie;Third Person,111,160,50000-100000,3.99
686740,Haunted Dungeons: Hyakki Castle,2017-11-14,1,Happinet,Happinet,windows,0,Single-player;Steam Achievements;Partial Controller Support,RPG;Action;Adventure,9,0,0-20000,10.99
385150,Stranded In Time,2015-07-17,1,DQ Team;Hidden Hallow Studio,DQ Team,windows;mac;linux,0,Single-player;Steam Trading Cards,Adventure;Indie;Casual,14,0,20000-50000,1.59
657230,Spirit of the Ancient Forest,2017-07-20,1,Shaman Games Studio,Shaman Games Studio,windows;mac,0,Single-player,Casual;Hidden Object;Puzzle,19,0,0-20000,3.99
453830,Innoquous 5,2016-05-13,1,Chequered Ink Ltd.,Chequered Ink Ltd.,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Stats;Includes level editor,Action;Indie;Casual,1,0,0-20000,0.79
745900,Tank of War-VR,2018-01-02,1,梵天游戏,梵天游戏,windows,0,Single-player;Multi-player;Online Multi-Player;Partial Controller Support,Action;Massively Multiplayer;VR,5,0,0-20000,15.49
415840,Mystic Saga,2016-01-27,1,FIVE-BN GAMES,8Floor,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual;Hidden Object,46,306,50000-100000,3.99
832520,灵文西游,2018-07-30,0,Winturn Games,Winturn Games,windows,0,Single-player,Early Access;Strategy;Adventure,5,0,0-20000,2.09
202130,Impire,2013-02-14,1,Cyanide Montreal,Paradox Interactive,windows,0,Single-player;Multi-player;Co-op;Steam Achievements;Steam Cloud,Strategy;Fantasy;Villain Protagonist,208,76,100000-200000,14.99
898830,In Your Realm,2018-08-17,1,Christian Boman,Christian Boman,windows,0,Single-player,Action;Indie;RPG,0,0,0-20000,5.79
773650,The first thrust of God,2018-01-03,1,Apillo,Apillo,windows;mac,0,Single-player;Steam Achievements;Steam Cloud,Strategy;Adventure;Indie,21,0,20000-50000,5.19
677340,The Colonists,2018-10-24,1,Codebyfire,Mode 7,windows,0,Single-player;Steam Trading Cards;Steam Cloud,Strategy;Indie;City Builder,62,142,20000-50000,19.49
909570,Spuds Unearthed,2019-01-10,1,Gamedust Sp. z o.o.,Gamedust Sp. z o.o.,windows,0,Single-player;Cross-Platform Multiplayer,Early Access;Action;Strategy,2,0,0-20000,15.49
377330,Close Your Eyes [Old Version],2015-08-31,1,Yai Gameworks,Yai Gameworks,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Free to Play;Horror;Indie,82,17,100000-200000,0.0
489730,Run The Gamut,2016-06-17,1,Playdev Gaming,Playdev Gaming,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Indie;Action;Adventure,3,0,0-20000,2.79
455940,Odd||Even,2016-04-06,1,irritatingFLY studio,irritatingFLY studio,windows,0,Single-player;Steam Trading Cards;Steam Cloud,Strategy;Casual;Indie,40,266,20000-50000,0.79
857680,Catan VR,2018-06-13,1,Experiment 7,Experiment 7,windows,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer,Strategy;Simulation;Board Game,8,0,0-20000,11.39
565140,Chimeras: Tune of Revenge Collector's Edition,2016-12-14,1,Elephant Games,Big Fish Games,windows,0,Single-player,Adventure;Casual;Hidden Object,0,0,0-20000,6.99
591370,Production Line : Car factory simulation,2019-03-07,1,Positech Games,Positech Games,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud,Management;Simulation;Strategy,208,0,50000-100000,19.49
33930,Arma 2: Operation Arrowhead,2010-06-29,1,Bohemia Interactive,Bohemia Interactive,windows,18,Single-player;Multi-player;Co-op;Captions available;Partial Controller Support;Includes level editor,Simulation;Action;Military,1519,1120,2000000-5000000,11.99
865850,Dehumanized,2018-07-12,1,BurningDust Games,SakuraGame,windows,0,Single-player;Partial Controller Support;Steam Cloud,Early Access;Action;Indie,26,0,0-20000,1.69
259020,Dragon's Prophet,2013-09-18,1,Runewaker,Infernum Productions AG,windows,0,MMO,Free to Play;Dragons;Massively Multiplayer,267,183,200000-500000,0.0
987850,2084,2018-12-13,1,Feardemic,Feardemic,windows,0,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Early Access;Indie;Action,16,0,0-20000,7.19
522280,How To Make Your Grandpa Happy,2016-10-25,1,Team Cat 'n Mice,Team Cat 'n Mice,windows;mac,0,Single-player,Adventure;Indie,9,0,0-20000,0.0
1062120,Peas Adventure,2019-04-18,1,Artur Rezende,Artur Rezende,windows,0,Single-player;Full controller support,Casual;Indie,0,0,0-20000,0.79
587010,EZRA: The Stranger,2017-02-04,1,Foremost Games,Foremost Games,windows;mac;linux,0,Single-player;Partial Controller Support,Adventure;Indie;Casual,3,0,0-20000,6.99
531910,Bad Sector HDD,2016-10-14,1,Dan Ruscoe,Dan Ruscoe,windows,0,Single-player;Steam Achievements;Steam Trading Cards,Indie;Casual,3,0,0-20000,0.79
744040,Street Heat,2017-11-29,1,Astalo Games,PQube Limited,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud,Early Access;Racing;Indie,5,0,0-20000,5.79
13600,Prince of Persia®: The Sands of Time,2009-08-27,1,Kudosoft,Ubisoft,windows,0,Single-player,Action;Adventure;Parkour,122,167,200000-500000,8.59
440790,Spellbind : Luppe's tale,2016-03-04,1,Spider Key Games,Spider Key Games,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie;Casual,8,0,0-20000,1.99
551730,Toukiden 2,2017-03-21,1,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,0,Single-player;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action;Open World;Hunting,206,3315,20000-50000,49.99
233270,Far Cry 3 - Blood Dragon,2013-05-01,1,Ubisoft Montreal,Ubisoft,windows,0,Single-player;Steam Trading Cards;Partial Controller Support,FPS;1980s;Comedy,1257,201,1000000-2000000,12.49
497260,Fabulous Food Truck,2016-07-21,1,EnsenaSoft,EnsenaSoft,windows,0,Single-player;Steam Trading Cards,Casual;Simulation,51,202,20000-50000,2.09
1049420,Hotel Tutwin,2019-04-15,1,Roxiano Creations,Roxiano Creations,windows;mac,0,Single-player,Free to Play;Indie;Casual,1,0,0-20000,0.0
460850,Allumette,2016-10-13,1,Penrose Studios,Penrose Studios,windows,0,Single-player;Partial Controller Support,Indie;Casual;VR,15,0,50000-100000,0.0
801630,UNDER NIGHT IN-BIRTH Exe:Late[st],2018-08-20,1,FRENCH-BREAD,Arc System Works,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;2D Fighter;Fighting,33,202,20000-50000,30.99
212680,FTL: Faster Than Light,2012-09-14,1,Subset Games,Subset Games,windows;mac;linux,0,Single-player;Steam Trading Cards,Rogue-like;Space;Indie,1629,633,2000000-5000000,6.99
846340,Obliteracy,2018-09-14,1,Magic Chopstick Games,Magic Chopstick Games,windows;mac,0,Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;In-App Purchases,Free to Play;Strategy;Indie,5,0,0-20000,0.0
783090,Neon,2018-02-06,1,Galactig,Galactig;Rondo Media Cyf,windows,0,Single-player;Partial Controller Support,Action;Indie;Casual,0,0,0-20000,6.99
397950,Clustertruck,2016-09-27,1,Landfall,tinyBuild,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Workshop;Stats;Steam Leaderboards;Includes level editor,Parkour;Action;First-Person,485,303,200000-500000,10.99
819880,SShield Reborn,2018-03-23,1,Amanotes,AmanotesJSC,windows,0,Single-player,Early Access;Action;Casual,0,0,0-20000,2.09
512420,Wave Magic VR,2016-12-29,1,Overrun Games,Overrun Games,windows,0,Single-player;Steam Trading Cards,Early Access;Action;Indie,7,0,0-20000,4.79
654670,RPS Runner,2017-07-05,1,Thugnificent,Thugnificent,windows,0,Single-player;Steam Achievements,Indie;Casual;Difficult,0,0,0-20000,0.79
698100,Protagon VR,2017-08-24,1,Digital Eel,Digital Eel,windows,0,Single-player,Indie;Casual;VR,1,0,0-20000,6.99
364050,Face It - A game to fight inner demons,2017-06-09,1,Tlön Studios;Ilex Games,Gamestorming,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Indie;Action;Adventure,251,468,100000-200000,2.79
765610,Hex-Up,2017-12-29,1,LuteGames,LuteGames,windows,0,Single-player,Casual;Indie;Puzzle,2,0,0-20000,0.79
1055770,Metal Country,2019-04-11,1,Willpowaproject,Willpowaproject,windows,0,Single-player,Action;Indie;Adventure,1,0,0-20000,1.69
403880,MotoGP™15 Compact,2015-12-10,1,Milestone S.r.l.,Milestone S.r.l.,windows,0,Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Cloud,Racing;Simulation;Sports,43,126,0-20000,6.99
932800,Letzte Worte VR,2019-01-30,1,"Matthias Patscheider, Samantha Povolny, Bianca Zankl",Letzte Worte,windows,0,Single-player;Steam Achievements,Adventure;Indie;Sexual Content,1,0,0-20000,0.0
862010,Weird Dungeon Explorer: Defender,2018-05-25,1,Nekyau Games,Nekyau,windows,0,Single-player,Action;Indie;Casual,29,0,20000-50000,0.79
659320,Pixel Pursuit,2017-07-06,1,Omnichron Studios,Omnichron Studios,windows;mac,0,Single-player;Partial Controller Support,Indie;Platformer;Pixel Graphics,0,0,0-20000,4.79
455990,Smash Pixel Racing,2016-06-20,1,Jollyfish Games,Jollyfish Games,windows;mac;linux,0,Local Multi-Player;Local Co-op;Shared/Split Screen;Full controller support,Early Access;Racing;Action,2,0,0-20000,1.99
355120,Pirates Deck,2015-08-10,1,Smit Parmar,Smit Parmar,windows,0,Single-player;Steam Cloud,Indie;Strategy;Casual,28,0,0-20000,1.99
647950,Kitty Nigiri,2017-09-05,1,Greater Studios,Greater Studios,windows,0,Single-player,Early Access;Adventure;Indie,0,0,0-20000,6.99
627530,Strata inStudio VR,2017-05-03,1,"Strata Mixed Reality, Inc.","Strata Mixed Reality, Inc.",windows,0,Single-player;Steam Trading Cards,Design & Illustration;Animation & Modeling;Casual,0,0,20000-50000,0.0
445430,Seinarukana -The Spirit of Eternity Sword 2-,2017-01-26,1,Xuse,JAST USA,windows,0,Single-player;Steam Trading Cards;Steam Cloud,RPG;Strategy;Visual Novel,2,0,0-20000,22.99
538810,Train Mechanic Simulator 2017,2017-03-23,1,Si7 Studio,Si7 Studio,windows,0,Single-player,Simulation;Trains;Singleplayer,133,0,20000-50000,5.79
815630,Majula Frontier,2018-09-19,1,EF Universe Games LLC,EF Universe Games LLC,windows,0,Single-player;Steam Achievements,Indie;Strategy;RPG,0,0,0-20000,11.39
433790,Wooden Floor 2 - Resurrection,2016-01-11,1,pheenix93,pheenix93,windows,0,Single-player;Steam Trading Cards;Partial Controller Support,Adventure;Indie;Mystery,21,241,20000-50000,1.69
674800,Tailwind,2017-07-28,1,ClickGames,ClickGames,windows,0,Single-player;Steam Achievements,Adventure;Indie;Casual,1,0,0-20000,1.99
754040,Piggy Poggy Pog,2017-11-28,1,TSS Studio,TSS Studio,windows,0,Single-player;Steam Trading Cards,Indie;Casual;Adventure,39,0,0-20000,2.89
395100,Systematic Immunity,2016-05-20,1,Felix Wunderlich,Felix Wunderlich,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,Action;Indie;Adventure,1,0,0-20000,4.99
927250,Bladed Fury,2018-12-17,1,NEXT Studios,NEXT Studios,windows,0,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Female Protagonist;Indie,228,0,100000-200000,7.19
817510,Golfing Over It with Alva Majo,2018-03-28,1,Majorariatto,Majorariatto,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud,Action;Indie;Difficult,218,0,100000-200000,3.99
527110,The Melody of Dust,2017-04-10,1,Viacom NEXT,Viacom NEXT,windows,0,Single-player,Adventure;Indie;VR,2,0,0-20000,3.99
861290,Shooter Game,2018-09-14,1,Anazz,Anazz,windows,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op,Indie;FPS;Shooter,6,0,0-20000,11.39
713380,Mr. Barrel,2017-10-06,1,Fürst,Fürst,windows,0,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Early Access;Action;Adventure,1,0,0-20000,0.0
679400,Relik,2017-10-18,1,Iron 27,Iron 27,windows;mac,0,Single-player;Multi-player;Online Multi-Player;Steam Trading Cards;In-App Purchases,Early Access;Free to Play;Indie,17,0,20000-50000,0.0
485790,JOLT: Super Robot Racer,2016-11-15,1,Cooply Solutions,Cooply Solutions,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Early Access;Action;Racing,3,8,0-20000,4.79
688880,Cynoclept: The Game,2017-08-25,1,Cynoclept;Hazzcore,Icyjolt,windows,0,Single-player;Steam Achievements,Early Access;Gore;Action,14,0,0-20000,0.79
207020,Bang Bang Racing,2012-06-08,1,Digital Reality Software & Playbox,HandyGames,windows,0,Single-player;Multi-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards,Racing;Arcade;Local Multiplayer,82,0,50000-100000,7.99
37500,Magnetis,2009-11-05,1,Yullaby,Yullaby,windows,0,Single-player;Multi-player;Co-op;Steam Achievements;Steam Leaderboards,Indie;Casual;Puzzle,9,49,0-20000,1.49
